Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
10,25,14,22,14,25
3,19,21,10,20,8
4,20,22,9,19,7
5,21,21,8,18,8
5,22,20,7,17,9
6,23,20,6,16,10
7,24,19,6,15,11
8,25,18,6,14,12
9,26,17,5,13,13
10,27,16,4,12,14
11,28,15,3,11,15
12,29,14,2,12,16
13,29,13,1,13,17
13,29,13,1,13,18
13,29,13,1,13,19
13,29,13,1,13,20
13,29,13,1,13,21
13,29,13,1,13,22
13,29,13,1,13,23
12,29,13,1,13,24
11,28,13,1,13,25
10,27,14,2,13,25
9,26,15,3,13,25
8,25,16,4,12,26
7,24,17,5,11,26
6,23,18,6,10,25
5,22,19,7,9,24
4,21,20,8,8,23
3,20,21,9,7,22
4,19,22,10,6,23
5,18,23,11,5,22
6,17,24,12,4,21
7,16,25,13,3,20
8,15,26,14,3,19
9,14,27,15,4,18
10,13,28,16,5,17
11,12,27,17,6,16
12,12,26,18,7,15
13,13,25,19,8,14
14,14,24,20,9,14
15,15,23,21,10,15
16,16,23,22,11,15
17,17,23,23,12,16
18,18,23,24,13,15
19,19,22,25,14,16
19,20,21,26,15,17
19,21,20,27,16,18
19,22,19,28,17,19
19,23,18,29,18,20
18,24,17,28,18,21
17,25,18,28,17,22
18,26,17,27,18,23
17,27,18,26,17,24
18,27,17,25,18,24
17,27,18,24,17,23
18,27,17,23,16,24
19,26,16,24,17,25
20,25,16,25,18,24
19,26,16,24,18,25
18,25,16,24,19,26
17,24,15,25,18,25
16,25,15,26,17,24
15,26,16,25,16,24
16,25,16,24,16,23
16,25,16,23,16,22
16,25,16,22,16,21
16,25,16,21,16,20
16,25,16,20,15,19
16,25,15,19,14,20
17,24,14,20,15,21
16,25,14,19,14,22
17,24,13,20,14,22
18,23,12,21,15,22
19,22,12,22,15,21
18,23,12,21,16,22
17,24,12,22,15,21
16,25,13,21,14,22
15,26,13,20,13,23
16,25,12,21,13,23
17,24,11,22,14,23
18,23,10,23,14,22
