Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
21,11,27,15,23,14
27,9,23,16,25,18
26,8,24,17,26,17
25,7,25,18,27,16
24,8,26,17,28,15
23,9,27,17,27,14
22,10,28,16,26,13
21,11,28,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
23,9,25,17,25,13
22,10,26,16,25,12
21,11,27,15,25,13
20,12,28,14,24,14
21,11,27,15,23,14
22,10,26,16,24,14
