Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
13,11,10,5,12,7
11,18,8,2,22,22
11,17,9,1,21,23
11,16,10,0,20,24
10,15,11,0,19,23
9,14,12,0,18,22
8,13,13,1,17,21
7,12,14,2,16,20
6,11,15,3,15,20
7,10,16,4,14,21
8,9,17,5,13,20
9,8,18,6,12,19
10,7,19,7,11,18
11,6,20,8,11,17
12,5,21,9,11,16
13,4,22,10,10,15
14,3,21,11,9,14
15,2,20,12,8,13
16,3,19,13,9,12
17,4,18,14,10,11
18,5,17,15,11,10
19,6,16,16,12,9
20,7,15,15,12,9
21,8,14,14,13,10
22,9,13,13,14,9
23,10,12,12,15,8
22,11,11,11,16,9
21,12,10,10,17,10
20,13,11,9,18,10
19,14,11,8,17,10
18,15,12,7,16,11
17,16,13,6,16,12
16,16,14,5,15,13
17,15,15,5,14,14
18,14,14,6,15,13
19,13,13,6,16,12
20,12,12,7,17,11
21,11,11,8,18,10
22,10,10,9,19,9
21,11,10,9,19,9
20,12,11,8,18,9
19,13,12,7,17,9
18,14,13,6,16,10
17,15,14,5,16,11
16,16,15,4,16,12
15,15,16,4,15,13
16,15,15,4,16,12
15,15,16,4,16,12
14,14,16,4,16,12
13,13,17,5,16,11
12,12,18,6,15,10
11,11,19,7,15,9
10,10,18,8,14,9
11,9,18,9,13,10
11,8,18,10,14,9
12,7,18,9,14,10
13,6,17,10,14,9
14,5,16,11,15,8
15,4,15,10,16,8
14,5,16,10,15,7
13,6,15,10,16,8
12,7,16,9,15,8
11,8,15,8,14,7
12,9,15,7,13,6
13,10,14,6,12,7
14,9,13,5,12,7
15,8,12,6,12,7
15,9,12,7,11,8
15,8,11,8,10,7
15,8,10,7,11,6
14,9,11,6,12,7
15,9,10,5,11,8
16,8,9,6,12,7
15,9,9,7,13,6
14,10,10,6,13,6
13,11,10,5,12,7
14,10,10,4,11,8
15,9,9,5,11,8
16,8,8,6,12,7
15,9,8,7,13,6
14,10,9,6,13,6
13,11,10,5,12,7
14,10,10,4,11,8
15,9,9,5,11,8
16,8,8,6,12,7
15,9,8,7,13,6
14,10,9,6,13,6
13,11,10,5,12,7
14,10,10,4,11,8
15,9,9,5,11,8
16,8,8,6,12,7
15,9,8,7,13,6
14,10,9,6,13,6
13,11,10,5,12,7
14,10,10,4,11,8
15,9,9,5,11,8
16,8,8,6,12,7
15,9,8,7,13,6
14,10,9,6,13,6
13,11,10,5,12,7
14,10,10,4,11,8
15,9,9,5,11,8
16,8,8,6,12,7
