Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,25,27,26,25,26
11,5,23,14,19,10
11,5,22,13,18,9
11,5,21,12,17,8
11,5,20,11,16,9
11,5,19,12,15,8
11,5,18,11,14,7
11,5,17,10,13,7
10,4,16,10,12,6
9,3,16,10,11,5
8,2,16,10,10,4
7,1,16,10,9,3
7,1,16,10,8,2
6,1,16,10,7,1
5,1,16,10,6,1
4,1,15,10,5,1
3,1,14,10,4,1
2,1,13,10,3,1
1,1,12,10,2,1
2,1,11,10,1,1
3,2,10,10,2,1
4,3,10,9,3,2
5,4,9,8,4,3
6,5,8,7,5,4
7,6,9,8,6,5
8,7,10,9,7,6
9,8,11,10,8,7
10,9,12,11,9,8
11,10,13,12,10,9
12,11,14,13,11,10
13,12,15,14,12,11
14,13,16,15,13,12
15,14,17,16,14,13
16,15,18,17,15,14
17,16,19,18,16,15
18,17,20,19,17,16
19,18,21,20,18,17
20,19,22,21,19,18
21,20,23,22,20,19
22,21,24,23,21,20
23,22,25,24,22,21
24,23,26,25,23,22
25,24,27,26,24,23
26,25,27,26,25,24
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
26,27,25,26,27,26
25,26,26,25,26,27
26,25,27,26,25,26
27,26,26,27,26,25
