Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
5,15,9,13,4,15
21,3,5,3,17,16
21,2,4,4,18,15
22,1,3,5,19,14
21,0,3,6,20,13
20,0,4,7,21,12
19,0,5,8,22,11
18,0,6,9,23,10
17,0,7,10,23,9
16,0,6,11,22,8
15,1,5,12,21,7
14,2,4,13,20,6
13,3,3,14,19,5
12,4,4,15,18,4
11,5,5,16,17,3
10,6,6,17,16,2
10,7,7,18,15,3
9,8,8,19,14,4
8,9,9,20,13,4
7,10,10,21,12,5
6,11,11,20,11,6
5,12,12,19,10,7
4,13,13,18,9,8
3,14,14,17,8,9
4,15,15,16,7,10
5,16,16,15,6,11
6,17,17,14,5,12
7,18,16,13,4,13
8,19,15,12,3,14
9,18,14,11,4,15
10,17,13,10,5,16
11,16,12,9,6,17
12,15,11,10,7,18
13,14,10,9,8,17
14,13,9,10,9,16
13,12,8,10,10,15
12,11,7,10,11,14
11,10,6,11,12,13
10,9,5,12,11,12
9,8,4,13,10,11
8,9,3,14,9,10
7,10,4,15,8,9
6,11,5,16,7,10
5,12,6,15,6,11
4,13,7,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
7,10,3,14,8,10
6,11,4,15,7,10
5,12,5,16,6,11
4,13,6,15,5,12
3,14,7,15,4,13
4,15,8,14,3,14
5,15,9,13,4,15
6,15,9,12,5,15
7,15,9,11,6,15
8,14,8,10,7,15
9,13,7,10,8,14
9,12,6,11,9,13
9,11,5,12,9,12
8,10,4,13,9,11
