Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,29,2,28,2,28
25,7,22,28,11,23
26,8,21,28,11,22
27,9,20,28,12,21
27,10,19,28,13,20
26,11,18,27,14,19
26,11,17,26,15,18
26,11,16,25,16,17
26,11,15,24,17,16
26,11,14,23,18,15
26,11,13,22,19,14
25,10,12,21,20,13
24,9,13,20,21,12
24,9,13,20,22,11
25,8,13,20,23,10
26,7,13,20,24,9
27,6,13,20,25,8
27,6,13,20,26,7
27,5,13,20,27,6
26,4,13,20,27,5
25,5,13,20,26,4
24,6,12,19,25,5
23,7,11,19,24,6
22,8,11,19,23,7
21,9,11,19,22,8
20,10,11,19,21,9
19,11,11,19,20,10
18,12,11,19,19,11
17,13,11,19,18,12
16,14,11,19,17,13
15,15,11,19,16,14
14,16,11,19,15,15
13,17,11,19,14,16
12,18,10,20,13,17
11,19,9,21,12,18
10,20,8,22,11,19
9,21,7,23,10,20
8,22,6,24,9,21
7,23,5,25,8,22
6,24,4,26,7,23
5,25,3,27,6,24
4,26,2,28,5,25
3,27,2,28,4,26
2,28,1,29,3,27
1,29,2,28,2,28
