Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
17,9,15,17,15,13
16,25,9,9,27,9
15,24,10,8,28,10
14,23,11,7,27,11
13,22,12,6,26,12
12,21,13,5,25,13
11,20,14,4,24,14
10,19,15,3,23,15
9,18,16,2,22,16
8,17,17,3,21,17
7,16,18,4,20,18
6,15,19,5,19,19
5,14,20,5,18,20
4,13,21,6,17,21
5,12,22,6,16,20
6,11,23,7,15,21
7,10,24,8,14,20
8,9,25,9,13,19
9,8,26,10,12,18
10,7,27,11,11,17
11,6,28,12,10,16
12,5,27,13,9,15
13,4,26,14,8,14
14,3,25,15,8,13
15,2,24,16,9,12
16,3,23,17,10,11
17,4,22,18,11,10
18,5,21,19,12,9
19,5,20,20,13,8
20,5,19,21,14,7
21,6,18,22,15,6
21,7,17,21,16,5
21,8,16,20,17,6
22,9,15,21,18,7
23,10,14,20,18,7
24,11,13,19,18,7
23,12,12,18,18,7
22,13,11,17,18,7
21,14,10,16,18,7
20,15,9,15,18,7
19,16,8,14,18,7
18,17,7,13,17,8
17,18,7,12,17,9
17,19,8,11,18,10
16,20,9,10,19,11
15,21,10,9,20,12
14,20,11,8,19,13
13,19,12,7,18,14
12,18,13,6,17,15
11,17,14,5,16,16
10,16,15,6,15,16
9,15,16,7,14,17
8,14,17,8,13,16
7,13,17,9,12,17
8,12,18,10,11,16
9,11,19,11,10,15
10,10,20,12,9,14
11,9,19,13,10,13
12,8,18,14,11,12
13,7,17,15,12,11
14,6,16,16,13,10
15,7,15,17,14,9
16,8,14,17,15,10
17,9,15,17,14,11
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
19,11,13,15,15,13
20,12,12,14,16,14
19,11,13,15,17,14
18,10,14,16,16,14
17,9,15,17,15,13
18,10,14,16,15,12
