Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
19,3,16,2,15,4
24,1,11,1,16,10
23,1,11,2,17,9
22,1,12,3,18,8
21,1,13,4,19,7
20,1,14,5,20,6
19,1,15,6,21,5
18,2,16,7,22,4
17,3,17,8,21,3
16,4,17,7,20,2
15,5,18,6,19,1
16,5,19,5,18,2
17,6,20,4,17,2
18,6,19,3,16,3
19,5,18,2,15,3
20,4,17,1,15,4
19,3,16,2,16,5
18,2,15,3,17,6
17,1,15,4,18,5
16,2,16,5,19,4
15,3,17,6,19,3
15,4,18,5,18,2
16,5,19,4,18,1
17,6,20,3,17,1
18,5,19,2,16,2
19,4,18,1,15,2
20,3,17,1,15,3
19,3,16,2,15,4
18,2,15,3,16,5
17,1,15,4,17,6
17,2,16,5,18,6
16,3,17,6,19,5
15,4,18,6,20,4
16,4,19,5,20,3
17,5,20,4,19,2
18,6,20,3,18,1
18,5,19,2,17,1
19,4,18,1,16,2
20,3,17,1,15,3
19,3,16,2,15,4
18,2,15,3,16,5
17,1,15,4,17,6
17,2,16,5,18,6
16,3,17,6,19,5
15,4,18,6,20,4
16,4,19,5,20,3
17,5,20,4,19,2
18,6,20,3,18,1
18,5,19,2,17,1
19,4,18,1,16,2
20,3,17,1,15,3
19,3,16,2,15,4
18,2,15,3,16,5
17,1,15,4,17,6
17,2,16,5,18,6
16,3,17,6,19,5
15,4,18,6,20,4
16,4,19,5,20,3
17,5,20,4,19,2
18,6,20,3,18,1
18,5,19,2,17,1
19,4,18,1,16,2
20,3,17,1,15,3
19,3,16,2,15,4
18,2,15,3,16,5
17,1,15,4,17,6
17,2,16,5,18,6
16,3,17,6,19,5
15,4,18,6,20,4
16,4,19,5,20,3
17,5,20,4,19,2
18,6,20,3,18,1
18,5,19,2,17,1
19,4,18,1,16,2
20,3,17,1,15,3
19,3,16,2,15,4
18,2,15,3,16,5
17,1,15,4,17,6
17,2,16,5,18,6
16,3,17,6,19,5
15,4,18,6,20,4
16,4,19,5,20,3
17,5,20,4,19,2
