Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,15,16,23,16,19
10,23,14,16,18,26
9,22,15,17,17,25
8,21,16,18,16,24
9,20,17,19,15,23
10,19,18,20,14,22
11,18,19,21,13,21
12,17,18,22,14,21
13,16,17,23,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
12,17,18,21,16,19
11,18,19,20,15,20
12,17,18,21,14,20
13,16,17,22,15,20
14,15,16,23,16,19
13,16,17,22,16,18
