Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
8,8,16,18,10,12
8,26,6,17,20,5
7,25,7,16,19,6
6,24,8,15,19,7
5,23,9,14,20,8
4,22,10,13,19,9
3,21,11,12,18,10
2,20,12,11,17,11
1,19,13,10,16,12
1,18,14,10,15,13
1,17,15,9,14,14
1,16,16,10,13,15
1,15,17,11,12,15
2,14,18,12,11,16
3,13,19,13,10,15
4,12,20,14,9,14
5,11,19,15,8,14
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
8,8,16,18,10,12
9,7,15,19,11,11
10,6,14,20,12,10
9,7,15,19,13,9
8,8,16,18,12,10
7,9,17,17,11,11
6,10,18,16,10,12
5,11,19,15,9,13
6,10,18,16,8,14
7,9,17,17,9,13
