Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,1,27,1,27,0
23,2,20,13,3,17
24,3,19,13,4,18
25,4,18,14,3,19
26,5,17,15,2,20
26,6,16,16,2,20
25,7,15,17,3,21
24,8,14,18,4,22
23,9,13,19,5,23
22,10,12,20,6,24
21,11,11,21,7,25
20,12,10,22,6,26
20,12,9,23,5,27
20,12,8,24,4,28
20,12,7,25,4,28
20,12,6,26,4,28
20,12,5,27,4,28
20,12,4,28,3,29
20,12,3,29,2,29
20,12,2,29,3,28
19,12,3,28,4,27
19,12,4,27,5,26
19,12,5,26,6,25
19,12,6,25,7,24
19,12,7,24,8,23
19,12,8,23,9,22
19,12,9,22,10,21
19,12,10,21,11,20
19,12,11,20,12,19
19,12,12,19,13,18
19,12,13,18,14,17
19,12,14,17,15,16
19,12,15,16,16,15
19,12,16,15,17,14
20,11,17,14,18,13
21,10,18,13,19,12
22,9,19,12,20,11
23,8,20,11,21,10
24,7,21,10,22,9
25,6,22,9,23,8
26,5,23,8,24,7
27,4,24,7,25,6
27,4,25,6,26,5
27,3,26,5,27,4
27,2,27,4,27,3
27,1,27,3,27,2
27,0,27,2,27,1
27,1,27,1,27,0
