Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,27,2,29,1,28
18,20,16,13,26,9
17,19,17,12,27,10
16,18,18,11,27,9
15,17,19,10,26,8
14,16,20,9,25,7
14,15,21,8,24,6
15,14,22,7,24,5
16,13,23,6,25,4
17,12,24,5,26,3
18,11,25,4,27,2
19,10,26,3,27,1
20,9,27,2,28,1
21,8,28,1,27,0
22,7,27,0,26,1
23,6,26,1,25,2
23,6,25,2,26,3
23,6,26,3,27,4
23,6,27,4,26,5
24,7,26,5,25,6
23,8,25,6,24,7
22,9,24,7,23,8
21,10,23,8,22,9
20,11,22,9,21,10
19,12,21,10,20,11
18,13,20,11,19,12
17,14,19,12,18,13
16,15,18,13,17,14
15,16,17,14,16,15
14,17,16,15,15,16
13,18,15,16,14,17
12,19,14,17,13,18
11,20,13,18,12,19
10,21,12,19,11,20
9,22,11,20,10,21
8,23,10,21,9,22
7,24,9,22,8,23
6,25,8,23,7,24
5,26,7,24,6,25
4,27,6,25,5,26
3,28,5,26,4,27
2,29,4,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
1,28,3,28,2,29
2,27,2,29,1,28
3,28,1,28,2,27
2,29,2,27,3,28
