Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,29,2,28,2,28
26,14,15,11,11,17
25,13,14,12,12,18
24,12,13,13,12,19
23,11,12,14,12,20
22,10,11,15,12,20
21,9,10,16,13,19
20,8,11,17,14,18
19,9,12,18,15,17
20,10,13,19,15,16
19,11,13,18,15,15
18,12,13,17,16,14
19,11,14,16,17,13
20,10,14,16,18,12
21,9,14,16,19,11
21,9,14,16,20,10
22,8,14,16,21,9
23,9,14,16,22,8
22,10,14,16,23,9
21,11,14,16,22,10
20,12,14,16,21,11
19,13,14,16,20,12
18,14,14,16,19,13
17,13,14,16,18,14
16,14,14,16,17,13
15,15,13,17,16,14
14,16,12,18,15,15
13,17,11,19,14,16
12,18,10,20,13,17
11,19,9,21,12,18
10,20,8,22,11,19
9,21,7,23,10,20
8,22,6,24,9,21
7,23,5,25,8,22
6,24,4,26,7,23
5,25,3,27,6,24
4,26,2,28,5,25
3,27,2,28,4,26
2,28,1,29,3,27
1,29,2,28,2,28
