Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
17,16,13,22,15,20
7,24,19,28,5,12
8,25,20,27,4,13
9,26,21,26,3,14
10,27,22,25,2,15
11,28,23,24,3,16
12,29,22,23,4,17
13,29,21,22,5,18
14,29,20,21,6,19
15,28,19,20,7,20
16,27,18,19,8,21
17,26,17,18,9,22
18,25,16,17,10,23
19,24,15,16,11,24
20,23,14,17,12,23
21,22,13,18,13,24
22,21,12,19,14,24
21,20,11,20,15,23
20,19,10,21,16,22
19,18,11,22,17,21
18,17,12,23,16,21
17,16,13,24,15,20
16,15,14,23,14,19
17,16,13,22,14,18
18,17,12,21,14,19
19,18,11,20,15,20
18,17,12,21,16,20
17,16,13,22,15,20
16,15,14,23,14,19
17,16,13,22,14,18
18,17,12,21,14,19
19,18,11,20,15,20
18,17,12,21,16,20
17,16,13,22,15,20
16,15,14,23,14,19
17,16,13,22,14,18
18,17,12,21,14,19
19,18,11,20,15,20
18,17,12,21,16,20
17,16,13,22,15,20
16,15,14,23,14,19
17,16,13,22,14,18
18,17,12,21,14,19
19,18,11,20,15,20
18,17,12,21,16,20
17,16,13,22,15,20
16,15,14,23,14,19
17,16,13,22,14,18
18,17,12,21,14,19
19,18,11,20,15,20
18,17,12,21,16,20
17,16,13,22,15,20
16,15,14,23,14,19
17,16,13,22,14,18
18,17,12,21,14,19
19,18,11,20,15,20
18,17,12,21,16,20
17,16,13,22,15,20
16,15,14,23,14,19
17,16,13,22,14,18
18,17,12,21,14,19
19,18,11,20,15,20
18,17,12,21,16,20
17,16,13,22,15,20
16,15,14,23,14,19
17,16,13,22,14,18
18,17,12,21,14,19
19,18,11,20,15,20
18,17,12,21,16,20
17,16,13,22,15,20
16,15,14,23,14,19
17,16,13,22,14,18
18,17,12,21,14,19
19,18,11,20,15,20
18,17,12,21,16,20
17,16,13,22,15,20
16,15,14,23,14,19
17,16,13,22,14,18
18,17,12,21,14,19
19,18,11,20,15,20
18,17,12,21,16,20
17,16,13,22,15,20
16,15,14,23,14,19
17,16,13,22,14,18
18,17,12,21,14,19
19,18,11,20,15,20
18,17,12,21,16,20
17,16,13,22,15,20
16,15,14,23,14,19
17,16,13,22,14,18
18,17,12,21,14,19
19,18,11,20,15,20
18,17,12,21,16,20
17,16,13,22,15,20
16,15,14,23,14,19
