Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
5,16,12,23,9,18
19,18,1,10,8,26
18,17,2,11,9,25
17,16,2,12,10,24
16,15,2,13,11,23
15,14,2,14,12,22
14,13,3,15,13,21
13,12,4,16,13,20
12,11,5,17,14,19
11,10,6,18,14,18
10,9,7,19,13,17
9,10,8,20,12,16
8,11,9,21,11,15
7,12,10,22,10,14
6,13,11,21,10,15
5,14,12,20,9,16
4,15,13,19,8,17
4,16,14,19,7,18
5,15,13,20,7,19
6,14,12,21,8,18
7,13,11,22,9,17
8,12,11,23,10,16
7,13,12,22,11,15
6,14,13,21,10,16
5,15,14,21,9,17
4,16,13,20,8,18
4,17,13,20,7,19
5,16,12,21,7,20
6,15,11,22,8,19
7,14,10,23,9,18
6,15,11,24,10,17
5,16,12,23,9,18
4,17,13,22,8,19
3,18,14,21,7,20
4,17,13,22,6,21
5,16,12,23,7,20
6,15,11,24,8,19
7,14,10,24,9,18
6,15,11,24,10,17
5,16,12,23,9,18
4,17,13,22,8,19
3,18,14,21,7,20
4,17,13,22,6,21
5,16,12,23,7,20
6,15,11,24,8,19
7,14,10,24,9,18
6,15,11,24,10,17
5,16,12,23,9,18
4,17,13,22,8,19
3,18,14,21,7,20
4,17,13,22,6,21
5,16,12,23,7,20
6,15,11,24,8,19
7,14,10,24,9,18
6,15,11,24,10,17
5,16,12,23,9,18
4,17,13,22,8,19
3,18,14,21,7,20
4,17,13,22,6,21
5,16,12,23,7,20
6,15,11,24,8,19
7,14,10,24,9,18
6,15,11,24,10,17
5,16,12,23,9,18
4,17,13,22,8,19
3,18,14,21,7,20
4,17,13,22,6,21
5,16,12,23,7,20
6,15,11,24,8,19
7,14,10,24,9,18
6,15,11,24,10,17
5,16,12,23,9,18
4,17,13,22,8,19
3,18,14,21,7,20
4,17,13,22,6,21
5,16,12,23,7,20
6,15,11,24,8,19
7,14,10,24,9,18
6,15,11,24,10,17
5,16,12,23,9,18
4,17,13,22,8,19
3,18,14,21,7,20
4,17,13,22,6,21
5,16,12,23,7,20
6,15,11,24,8,19
7,14,10,24,9,18
6,15,11,24,10,17
5,16,12,23,9,18
4,17,13,22,8,19
