Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
8,9,24,19,10,13
13,27,10,17,22,3
12,26,11,16,23,4
11,25,12,15,24,5
10,24,13,14,25,6
9,23,14,13,26,7
8,22,15,12,25,8
7,21,16,11,24,9
6,20,17,10,23,10
5,19,18,9,22,11
4,18,19,9,21,12
3,17,20,10,20,13
3,16,21,11,19,14
4,15,22,12,18,15
3,14,23,13,17,16
4,13,24,14,16,17
5,12,25,15,15,16
6,11,26,16,14,15
7,10,25,17,13,14
8,9,24,18,12,13
9,8,23,19,11,12
10,7,22,20,12,11
11,6,21,21,13,10
12,5,20,22,14,9
13,4,19,23,15,8
12,5,20,23,16,7
11,6,21,22,15,8
10,7,22,21,14,9
9,8,23,20,13,10
8,9,24,19,12,11
7,10,25,18,11,12
6,11,26,17,10,13
7,10,25,18,9,14
8,9,24,19,10,13
9,8,23,20,11,12
10,7,22,21,12,11
11,6,21,22,13,10
12,5,20,23,14,9
13,4,19,24,15,8
12,5,20,23,16,7
11,6,21,22,15,8
10,7,22,21,14,9
9,8,23,20,13,10
8,9,24,19,12,11
7,10,25,18,11,12
6,11,26,17,10,13
7,10,25,18,9,14
8,9,24,19,10,13
9,8,23,20,11,12
10,7,22,21,12,11
11,6,21,22,13,10
12,5,20,23,14,9
13,4,19,24,15,8
12,5,20,23,16,7
11,6,21,22,15,8
10,7,22,21,14,9
9,8,23,20,13,10
8,9,24,19,12,11
7,10,25,18,11,12
6,11,26,17,10,13
7,10,25,18,9,14
8,9,24,19,10,13
9,8,23,20,11,12
10,7,22,21,12,11
11,6,21,22,13,10
12,5,20,23,14,9
13,4,19,24,15,8
12,5,20,23,16,7
11,6,21,22,15,8
10,7,22,21,14,9
9,8,23,20,13,10
8,9,24,19,12,11
7,10,25,18,11,12
6,11,26,17,10,13
7,10,25,18,9,14
8,9,24,19,10,13
9,8,23,20,11,12
10,7,22,21,12,11
11,6,21,22,13,10
12,5,20,23,14,9
13,4,19,24,15,8
12,5,20,23,16,7
11,6,21,22,15,8
10,7,22,21,14,9
9,8,23,20,13,10
8,9,24,19,12,11
7,10,25,18,11,12
6,11,26,17,10,13
7,10,25,18,9,14
8,9,24,19,10,13
9,8,23,20,11,12
10,7,22,21,12,11
11,6,21,22,13,10
12,5,20,23,14,9
13,4,19,24,15,8
12,5,20,23,16,7
11,6,21,22,15,8
10,7,22,21,14,9
9,8,23,20,13,10
8,9,24,19,12,11
7,10,25,18,11,12
6,11,26,17,10,13
7,10,25,18,9,14
