Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
13,16,17,17,15,16
16,20,14,17,19,19
15,19,15,16,18,18
14,18,16,15,17,17
13,17,17,16,16,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
13,17,17,16,15,17
13,16,17,17,15,16
