Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
9,12,7,8,8,10
27,4,14,20,12,0
28,5,13,19,13,0
28,6,12,18,14,0
28,7,11,17,15,0
27,8,10,16,16,0
26,9,9,15,17,1
25,10,8,14,18,1
24,11,7,13,19,1
23,12,6,12,20,2
22,13,5,11,21,3
21,14,4,10,22,4
20,15,3,9,23,5
19,16,4,8,24,6
18,17,5,7,24,7
17,18,6,6,23,8
16,19,7,5,22,9
15,18,8,4,21,10
14,17,9,3,20,11
13,16,10,2,19,12
12,15,11,1,18,13
11,14,12,0,17,14
10,13,13,0,16,15
9,12,14,1,15,14
8,11,15,2,14,13
7,10,16,3,13,12
6,9,16,4,12,11
7,8,17,5,11,10
8,7,18,6,10,9
9,6,19,7,9,8
10,5,18,8,9,7
11,4,17,9,10,6
12,5,16,10,11,5
13,6,15,11,12,5
14,7,14,12,13,6
15,8,13,12,14,7
14,9,12,11,15,8
13,10,11,10,14,9
12,10,11,9,13,10
11,9,12,10,13,9
11,10,13,9,12,8
12,11,12,8,11,9
13,10,11,9,12,10
12,9,11,10,13,10
11,10,12,11,13,10
11,11,13,10,12,9
12,12,12,9,11,10
13,11,11,9,10,9
14,10,10,9,9,9
14,9,9,9,8,8
14,9,8,8,9,7
13,10,9,7,10,6
13,10,10,6,11,5
12,11,11,5,12,6
11,10,12,5,13,7
10,9,13,6,13,7
9,8,13,7,13,8
9,7,13,8,12,9
10,6,12,9,11,9
10,6,11,9,10,9
11,5,10,9,9,9
12,6,9,9,8,8
13,7,8,8,9,7
12,8,9,7,10,6
12,9,10,6,11,5
11,9,11,5,12,6
10,9,12,5,13,7
9,8,13,6,13,7
9,7,13,7,12,8
10,6,12,8,11,9
10,6,11,9,12,10
10,6,12,10,11,11
11,5,11,11,10,10
12,6,10,11,11,9
11,5,9,11,11,9
10,6,10,12,12,8
9,7,11,11,11,9
8,8,12,10,11,9
9,7,12,9,10,10
10,6,11,10,10,9
11,5,11,11,9,8
12,6,10,12,9,7
13,7,9,11,10,6
13,8,8,10,10,6
12,9,7,9,10,6
11,10,6,8,9,7
10,11,7,7,8,8
9,12,7,6,7,9
10,11,6,7,7,9
11,10,5,8,8,9
12,9,5,9,8,8
11,10,6,8,9,9
10,11,6,9,8,8
9,12,7,8,8,9
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
8,13,8,8,7,10
9,12,7,8,8,10
