Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
9,1,11,9,11,5
17,9,2,13,18,2
16,10,2,12,19,3
15,11,2,11,20,4
14,12,2,10,19,5
13,13,2,9,18,6
12,14,3,8,17,7
11,15,4,7,16,8
10,14,5,6,15,9
9,13,6,5,14,10
8,12,7,4,13,11
7,11,8,3,12,12
6,10,9,2,11,11
5,9,10,3,10,10
4,8,11,4,9,9
3,7,12,5,8,8
4,6,13,6,7,7
5,5,13,7,7,6
6,4,13,6,8,7
7,3,12,7,9,6
8,2,11,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
6,4,14,6,10,6
7,3,13,7,9,6
8,2,12,8,10,6
9,1,11,9,11,5
8,2,12,8,11,4
7,3,13,7,11,5
