Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
25,26,27,26,26,27
10,22,22,18,15,2
11,21,23,17,14,3
12,22,23,16,13,3
13,23,22,15,12,3
14,23,21,14,11,4
14,22,20,13,10,5
15,21,19,12,9,6
16,20,18,11,8,7
17,19,17,10,7,8
18,18,16,9,6,8
19,17,15,8,7,7
20,16,14,7,8,6
21,15,13,7,9,5
20,14,12,6,10,4
19,13,11,5,9,3
18,12,10,4,8,2
17,11,9,3,7,1
16,10,8,2,6,1
16,10,7,1,5,1
16,10,6,1,4,1
15,10,5,1,3,1
14,10,4,1,2,1
13,10,3,1,2,1
12,10,2,1,1,1
11,10,1,1,2,1
10,10,2,1,3,2
10,9,3,2,4,3
9,8,4,3,5,4
8,7,5,4,6,5
9,8,6,5,7,6
10,9,7,6,8,7
11,10,8,7,9,8
12,11,9,8,10,9
13,12,10,9,11,10
14,13,11,10,12,11
15,14,12,11,13,12
16,15,13,12,14,13
17,16,14,13,15,14
18,17,15,14,16,15
19,18,16,15,17,16
20,19,17,16,18,17
21,20,18,17,19,18
22,21,19,18,20,19
23,22,20,19,21,20
24,23,21,20,22,21
25,24,22,21,23,22
26,25,23,22,24,23
26,25,24,23,25,24
27,26,25,24,26,25
26,27,26,25,27,26
25,26,27,26,26,27
26,25,26,27,25,26
27,26,25,26,26,25
26,27,26,25,27,26
25,26,27,26,26,27
26,25,26,27,25,26
27,26,25,26,26,25
26,27,26,25,27,26
25,26,27,26,26,27
26,25,26,27,25,26
27,26,25,26,26,25
26,27,26,25,27,26
25,26,27,26,26,27
26,25,26,27,25,26
27,26,25,26,26,25
26,27,26,25,27,26
25,26,27,26,26,27
26,25,26,27,25,26
27,26,25,26,26,25
26,27,26,25,27,26
25,26,27,26,26,27
26,25,26,27,25,26
27,26,25,26,26,25
26,27,26,25,27,26
25,26,27,26,26,27
26,25,26,27,25,26
27,26,25,26,26,25
26,27,26,25,27,26
25,26,27,26,26,27
26,25,26,27,25,26
27,26,25,26,26,25
26,27,26,25,27,26
25,26,27,26,26,27
26,25,26,27,25,26
27,26,25,26,26,25
26,27,26,25,27,26
