Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
12,3,8,24,2,24
21,4,16,16,16,20
21,3,17,17,15,20
20,3,16,18,14,21
20,4,15,17,13,20
20,3,14,16,12,19
20,4,13,15,11,19
19,4,14,16,10,18
18,4,15,17,9,19
18,3,14,18,10,18
18,4,15,19,11,17
17,4,16,20,10,16
16,4,17,21,9,17
16,5,16,22,8,18
16,6,15,21,7,17
16,7,16,22,6,18
16,6,15,21,7,18
16,5,14,22,6,19
16,6,13,21,5,20
16,7,12,20,6,19
15,7,13,21,5,18
15,8,12,22,4,18
14,8,11,23,5,19
14,7,10,22,4,20
14,8,9,21,3,21
14,7,10,22,4,20
14,6,11,23,3,21
13,6,10,22,2,22
13,5,11,23,1,22
12,5,10,22,2,23
12,4,9,23,1,23
12,3,8,24,2,24
