Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
0,20,24,7,6,23
2,17,20,7,10,21
2,18,21,8,9,20
1,18,20,7,10,21
1,17,21,6,9,20
2,17,22,5,8,21
2,16,21,6,9,22
2,17,22,7,8,22
1,17,22,8,8,21
1,18,21,8,7,22
1,17,22,9,6,23
2,17,23,8,7,22
2,18,24,7,8,21
1,18,25,6,9,22
1,17,24,7,8,21
2,17,23,6,9,22
2,18,24,5,10,23
2,17,25,4,9,22
1,17,26,3,10,23
2,17,27,3,9,24
2,18,26,2,10,23
2,19,26,3,11,24
2,20,25,3,12,25
2,19,26,2,11,24
2,20,26,1,12,25
2,21,27,0,11,26
2,20,26,0,10,27
1,20,27,1,10,28
2,20,26,1,10,27
1,20,27,2,10,28
1,19,26,1,10,29
1,20,25,2,10,29
1,21,26,3,9,28
2,21,26,4,9,27
1,21,26,5,8,27
1,22,26,6,7,27
1,21,26,7,6,27
1,20,27,8,5,26
1,19,26,7,6,25
1,20,25,8,7,24
0,20,24,7,6,23
