Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
9,21,20,23,17,15
15,19,16,28,23,23
15,18,15,27,22,22
15,17,16,28,23,21
15,18,17,27,22,22
15,17,18,26,23,21
14,17,17,25,22,22
14,16,18,24,21,21
13,16,17,25,20,20
12,16,18,24,21,19
12,15,17,25,20,20
12,16,18,26,21,19
12,17,17,25,22,18
11,17,16,24,23,17
12,17,15,23,22,18
13,17,14,24,21,19
12,17,13,25,20,18
12,18,14,26,21,17
12,17,15,25,20,16
12,16,16,26,19,15
12,17,17,27,18,16
11,17,18,26,19,15
11,16,19,25,20,14
10,16,19,24,19,13
10,17,18,25,18,14
9,17,18,26,19,13
9,18,19,27,18,12
9,19,20,28,17,11
10,19,21,29,18,12
11,19,20,28,18,13
11,20,21,29,18,12
10,20,21,29,17,11
10,19,20,28,16,12
10,18,19,27,17,13
10,19,20,26,16,12
10,20,19,25,17,13
9,20,19,24,18,14
9,21,20,23,17,15
