Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
18,13,5,28,10,25
23,10,6,18,1,25
24,10,7,19,2,24
24,11,6,18,3,23
25,11,5,17,2,24
24,11,6,18,3,23
24,12,5,17,4,22
23,12,4,18,3,23
23,13,3,17,2,24
23,12,2,16,3,23
23,13,3,16,4,22
23,14,4,17,3,23
23,13,3,16,2,24
23,12,4,17,3,23
23,11,5,18,4,22
23,10,6,19,5,23
24,10,5,20,4,24
23,10,6,21,3,25
23,11,5,22,2,26
23,12,4,23,1,27
22,12,3,24,2,26
21,12,2,25,3,25
20,12,3,25,3,26
20,11,3,26,4,25
19,11,2,25,5,24
19,12,1,26,6,23
19,13,2,27,7,22
19,14,3,28,8,23
18,14,4,27,9,24
18,13,5,28,10,25
