Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,18,17,3,2,19
5,14,11,3,3,17
6,14,12,2,4,17
5,14,13,3,5,17
6,14,14,4,4,18
5,14,15,3,3,17
5,15,14,4,2,17
5,16,14,3,2,16
6,16,15,3,3,17
6,15,14,4,4,16
6,16,15,3,4,15
6,15,15,2,5,16
6,14,16,1,6,17
6,13,15,2,5,18
6,14,14,3,4,19
6,13,13,4,3,19
6,12,14,5,4,18
5,12,15,4,5,17
5,11,14,5,6,16
6,11,15,4,7,15
6,10,16,3,6,16
5,10,17,2,5,17
5,11,18,1,4,16
5,10,18,0,3,15
5,11,19,1,2,14
5,12,19,2,3,13
5,13,18,1,4,13
5,14,18,2,4,14
6,14,17,1,4,15
6,13,17,2,4,14
5,13,17,3,4,13
5,14,16,2,5,13
6,14,17,3,6,13
6,15,17,4,5,13
5,15,16,3,4,13
4,15,15,4,3,13
4,16,14,3,4,13
3,16,15,4,5,14
3,15,14,3,6,15
2,15,15,2,7,16
2,16,16,3,6,17
2,15,17,2,7,18
2,16,16,3,6,19
1,16,17,4,5,19
2,16,18,5,4,18
1,16,18,6,3,17
2,16,19,5,2,18
2,17,18,4,3,19
2,18,17,3,2,19
