Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
19,29,12,24,19,29
22,23,25,26,11,13
22,24,24,26,11,12
21,24,25,27,11,13
20,24,24,26,11,14
19,24,24,27,11,15
19,23,23,27,11,16
19,22,22,27,12,16
19,21,22,28,12,17
19,22,23,28,13,16
19,23,24,29,14,15
18,23,25,28,15,16
18,24,24,27,16,17
18,23,25,28,15,18
18,24,24,27,14,17
18,25,23,26,13,18
18,26,24,27,14,19
18,25,23,26,13,20
18,26,22,25,14,21
17,26,21,26,13,21
16,26,22,25,13,22
15,26,21,26,13,23
15,27,20,25,13,24
15,28,19,26,13,25
15,29,18,25,13,26
15,28,17,24,13,27
16,28,17,23,12,28
17,28,16,22,13,28
17,29,17,23,13,29
17,29,16,24,12,28
17,29,15,25,12,27
17,28,16,24,13,26
17,29,17,23,14,25
17,28,16,23,14,26
16,28,17,24,13,27
16,29,16,23,14,26
16,29,15,24,13,26
16,29,14,23,14,27
16,29,13,24,13,28
15,29,12,23,14,28
15,28,11,22,13,29
16,28,12,23,14,28
16,27,11,24,14,27
15,27,10,23,15,28
15,28,11,24,16,28
16,28,12,24,15,28
17,28,11,24,15,29
18,28,11,25,16,28
19,28,10,24,16,29
20,28,9,24,15,28
20,29,10,23,16,28
20,28,11,23,16,29
20,29,11,22,15,28
20,28,10,23,15,27
21,28,11,23,14,28
21,29,10,24,15,28
21,29,9,24,15,27
21,28,10,23,16,26
21,27,11,24,17,27
21,28,10,23,16,28
21,29,10,24,17,28
20,29,11,23,17,29
20,29,12,24,17,29
19,29,11,25,18,28
19,29,12,24,19,29
