Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
18,28,23,23,18,28
16,29,20,18,11,20
16,28,21,17,12,21
16,27,20,18,12,22
16,28,19,19,11,22
16,27,20,18,12,21
16,26,19,19,12,22
16,27,18,20,11,23
16,26,18,19,12,24
15,26,17,19,11,25
14,26,18,20,10,26
13,26,19,19,11,25
14,26,18,18,12,26
14,25,17,19,11,27
14,24,18,20,11,26
14,25,18,19,12,26
14,26,18,20,13,26
14,25,18,19,14,26
15,25,17,20,15,26
15,26,18,21,14,26
15,25,18,22,14,25
16,25,18,21,14,24
16,24,19,21,15,25
17,24,20,22,14,24
16,24,21,22,15,23
16,25,22,21,16,24
16,26,21,20,16,25
16,25,20,21,17,25
16,26,20,20,17,26
15,26,21,21,16,26
15,27,22,22,15,26
15,26,21,21,15,27
15,27,22,22,16,27
15,28,22,23,16,28
16,28,22,22,16,27
15,28,21,22,16,28
16,28,21,21,16,29
16,29,22,22,17,29
17,29,21,23,17,28
17,29,22,23,18,28
17,28,22,24,19,29
18,28,23,23,18,28
