Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,5,9,10,0,13
6,11,16,0,14,19
6,12,15,0,15,18
6,11,15,0,16,19
5,11,14,1,15,20
4,11,13,2,15,21
3,11,14,1,15,22
2,11,15,2,15,21
1,11,14,3,14,20
2,11,13,4,13,21
1,11,14,5,13,22
1,10,14,6,12,22
1,9,15,5,11,23
1,8,14,6,12,22
2,8,14,7,11,23
2,7,15,8,10,22
2,8,16,9,11,21
1,8,15,10,12,20
1,7,16,9,11,21
1,8,17,8,10,22
1,9,18,9,9,21
1,8,19,8,10,20
2,8,18,9,9,19
2,7,17,10,8,18
2,8,16,11,7,19
2,9,15,12,8,18
2,8,16,13,7,17
1,8,15,12,6,16
1,7,16,13,5,17
1,6,15,12,6,16
1,5,14,11,5,15
2,5,15,12,4,16
1,5,14,13,3,15
2,5,13,14,2,15
1,5,12,13,1,14
1,6,11,12,2,15
1,5,10,11,1,14
2,5,9,10,0,13
