Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
11,26,0,2,25,25
19,19,5,6,22,25
19,20,4,7,23,26
19,21,5,6,24,25
19,20,6,5,25,24
19,19,6,6,25,25
19,18,5,7,26,24
19,17,4,6,25,24
19,18,5,5,25,23
20,18,6,4,25,22
21,18,7,3,24,22
20,18,6,2,25,22
20,19,5,3,25,23
21,19,4,2,24,23
21,18,3,3,24,22
20,18,4,2,23,22
19,18,3,1,22,22
19,17,2,2,21,22
19,18,2,3,20,21
18,18,3,2,21,22
18,19,4,3,21,21
17,19,3,3,21,20
17,20,2,4,22,21
17,21,3,5,23,22
18,21,2,4,24,23
18,22,3,3,25,24
17,22,4,2,25,23
17,21,3,1,26,24
17,22,2,0,26,23
17,21,3,0,25,24
16,21,4,1,25,23
16,22,4,2,26,24
15,22,5,3,25,24
15,23,4,2,25,23
15,22,5,3,24,22
15,23,6,4,23,23
15,22,5,5,24,24
15,23,6,4,24,23
14,23,5,5,23,24
13,23,4,5,23,23
12,23,3,5,24,24
12,22,2,4,24,25
12,23,3,4,25,24
12,24,3,3,24,24
12,25,2,4,24,23
12,24,3,5,25,24
12,25,4,4,25,25
12,24,3,5,24,26
12,25,4,4,25,25
11,25,3,5,26,24
11,26,2,4,26,23
11,27,1,3,25,24
11,26,0,2,25,25
