Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,12,12,28,3,24
10,9,15,25,13,28
10,8,15,26,12,27
9,8,14,25,11,28
9,7,15,26,10,29
9,6,16,27,11,28
9,7,15,28,10,29
9,8,15,27,10,29
9,7,14,28,11,28
9,8,14,27,10,29
9,7,13,28,11,28
9,8,13,29,12,27
9,9,13,29,11,26
9,8,14,28,10,27
9,9,14,29,9,28
9,8,15,28,10,27
8,8,15,27,9,26
7,8,14,26,8,27
7,9,13,25,7,28
7,10,14,26,6,29
7,9,13,27,6,29
7,8,14,28,7,28
7,9,14,29,6,29
7,8,15,28,5,28
7,9,15,29,6,27
6,9,14,28,5,28
6,10,13,28,4,29
6,11,13,29,4,29
5,11,12,28,4,29
4,11,11,28,4,29
4,10,11,29,3,28
4,11,12,28,2,28
4,12,12,27,3,27
4,13,13,28,2,26
4,14,12,28,3,27
3,14,12,29,4,26
3,13,13,28,3,27
2,13,13,29,4,26
2,14,14,28,3,25
2,13,13,28,4,25
2,12,12,28,3,24
