Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
12,22,2,15,4,25
27,17,22,8,5,24
27,18,22,9,6,23
27,17,23,8,5,24
27,16,22,7,6,23
27,15,21,6,5,24
27,16,20,7,6,23
26,16,21,8,7,22
26,15,20,9,8,21
25,15,19,8,7,22
24,15,18,7,8,21
23,15,19,8,9,20
22,15,18,7,10,21
21,15,17,6,11,20
22,15,18,7,10,21
22,14,17,6,9,22
22,13,16,7,8,23
22,12,15,6,9,24
22,13,14,5,10,24
21,13,15,6,10,23
20,13,14,5,10,24
19,13,13,4,11,24
19,12,12,3,12,23
18,12,13,4,12,22
17,12,12,5,11,23
17,11,13,6,10,22
17,12,14,7,11,21
17,13,13,8,12,20
16,13,12,7,11,21
15,13,11,6,10,20
14,13,10,5,9,21
14,14,9,4,8,22
14,15,10,5,7,23
14,16,11,6,6,23
14,15,12,7,6,24
14,16,11,8,6,23
13,16,10,9,7,23
12,16,9,10,7,22
12,17,8,9,6,22
12,18,7,8,6,21
12,19,6,9,5,22
12,20,5,10,4,23
12,21,4,11,3,24
12,22,5,12,4,25
12,21,4,13,5,24
12,22,4,14,4,25
12,23,3,14,5,24
12,22,2,15,4,25
