Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
25,18,10,25,27,15
25,12,11,21,22,3
25,13,10,20,21,4
25,14,9,21,20,5
24,14,10,20,21,4
24,13,9,21,22,3
24,14,8,20,21,4
24,15,9,19,22,3
24,14,8,18,23,4
24,13,8,17,22,5
24,14,9,18,21,6
24,15,8,19,22,7
24,14,9,20,22,8
24,15,8,19,21,8
24,14,9,20,22,7
24,15,10,21,22,8
24,16,11,20,22,9
24,15,10,19,23,9
24,14,9,20,24,10
24,15,10,21,23,11
23,15,9,22,24,10
23,16,10,21,23,11
23,15,11,20,24,12
24,15,10,21,23,13
24,16,9,22,24,12
24,17,8,23,25,13
24,18,9,24,26,14
25,18,10,25,27,15
