Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
10,7,1,22,14,2
19,5,16,24,26,7
20,5,17,23,25,8
19,5,18,22,26,7
19,6,17,23,27,6
18,6,18,22,26,5
19,6,17,21,27,4
19,5,16,20,26,5
19,6,15,21,27,4
19,5,14,22,26,3
19,6,13,23,27,2
18,6,14,22,26,1
18,7,13,23,26,0
18,8,12,22,27,1
18,9,11,23,26,1
18,8,12,22,25,0
17,8,13,21,26,0
17,7,12,22,26,0
17,8,11,23,26,0
17,9,10,24,27,1
17,10,11,23,27,0
17,9,12,22,26,1
17,8,11,23,26,2
16,8,10,24,25,3
16,7,9,23,24,4
17,7,10,22,23,5
17,6,11,21,24,4
17,7,12,20,23,5
16,7,13,19,22,4
15,7,12,20,21,5
14,7,11,19,20,6
14,8,10,20,19,7
14,9,9,19,18,6
15,9,10,18,18,7
15,8,9,17,18,8
14,8,10,18,19,7
13,8,9,19,18,8
13,9,8,18,17,7
13,8,9,17,16,6
13,9,8,16,16,7
14,9,7,16,16,6
13,9,6,16,15,6
14,9,6,17,14,6
14,8,7,16,13,7
15,8,6,17,14,6
14,8,5,16,15,5
13,8,5,17,16,4
13,7,4,18,15,4
13,6,3,19,16,4
12,6,2,20,16,5
11,6,1,20,15,4
11,7,2,21,14,3
11,6,1,21,15,3
10,6,2,22,15,2
10,7,1,22,14,2
