Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
0,15,27,17,20,27
1,15,26,15,25,23
1,14,25,16,26,24
1,15,26,15,27,25
1,16,27,14,26,26
2,16,27,13,25,27
1,16,26,13,26,28
1,15,27,12,26,29
1,14,27,13,27,28
2,14,26,13,26,28
2,15,27,12,26,29
3,15,27,13,25,28
3,14,27,14,24,28
2,14,26,14,24,27
2,15,27,15,23,28
2,16,27,16,22,28
1,16,28,16,21,28
1,15,27,15,21,29
2,15,28,15,21,29
2,14,27,14,20,28
2,15,27,15,20,29
2,14,26,15,20,29
1,14,27,14,20,29
1,13,27,15,21,28
1,14,26,15,20,28
1,15,25,16,20,29
1,16,24,17,20,29
1,17,25,18,21,28
1,16,26,17,20,28
1,15,27,16,20,29
1,16,28,15,21,28
1,15,28,16,20,28
0,15,27,17,20,27
