Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,27,12,10,29,24
27,29,11,11,20,22
27,29,10,12,21,21
27,28,11,11,20,22
27,29,10,10,20,21
27,29,9,10,21,22
27,29,10,9,22,21
26,29,9,10,21,22
26,29,8,9,22,21
26,28,9,10,23,22
25,28,10,9,22,23
25,27,9,10,23,22
25,28,10,11,24,23
25,29,9,10,25,22
25,29,10,11,26,21
25,28,11,10,27,20
25,27,12,9,26,20
25,28,13,8,25,21
25,29,13,9,24,22
24,29,14,10,23,23
25,29,13,11,24,24
24,29,14,12,25,23
24,28,13,13,26,24
25,28,12,12,27,23
26,28,11,11,28,23
26,27,12,10,29,24
