Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
10,27,19,15,10,25
16,28,26,19,9,15
16,27,25,18,10,16
16,26,24,17,9,17
16,27,23,18,8,18
15,27,24,17,7,18
15,26,23,18,8,18
15,27,22,19,9,18
15,28,23,18,10,19
15,29,22,19,11,20
15,28,21,18,12,21
15,27,20,19,13,22
15,26,21,18,12,21
15,27,20,19,11,20
15,26,21,18,10,19
15,27,20,19,9,18
15,28,21,18,8,17
15,29,20,19,7,18
14,29,19,18,6,17
14,29,18,19,5,18
13,29,17,18,4,17
13,29,18,17,3,18
13,29,19,16,3,19
13,29,18,17,4,20
13,29,19,16,3,21
13,29,18,17,4,22
13,29,17,16,5,21
13,28,16,17,6,22
14,28,15,18,7,23
14,27,14,17,6,24
13,27,14,16,7,23
13,28,15,15,8,24
13,27,16,16,7,25
13,26,15,15,6,26
13,25,16,16,7,25
12,25,15,17,6,26
12,26,16,18,5,27
12,27,15,19,6,28
12,26,14,18,6,29
12,27,15,19,5,28
11,27,15,18,6,28
10,27,15,17,6,27
9,27,15,16,7,26
8,27,16,15,8,25
9,27,15,16,7,26
10,27,16,15,8,25
10,28,17,14,9,24
11,28,17,15,8,25
11,27,18,15,9,26
10,27,19,15,10,25
