Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
12,18,11,15,9,13
19,3,24,20,8,4
19,4,23,21,9,3
18,4,22,20,10,4
18,5,23,19,11,5
18,6,22,18,12,4
18,5,21,17,13,3
18,6,22,18,14,2
18,7,23,17,15,3
17,7,22,16,15,4
17,8,23,15,15,5
16,8,24,16,14,5
15,8,24,17,13,5
16,8,25,17,13,6
15,8,24,17,13,5
15,9,25,17,12,5
15,10,26,17,13,5
15,9,26,18,12,6
14,9,27,19,13,7
14,8,28,20,12,7
13,8,27,21,12,8
13,9,26,20,12,7
13,8,26,19,13,7
12,8,25,19,12,7
13,8,24,19,11,7
13,7,24,18,11,8
14,7,23,17,12,9
14,8,24,18,11,8
14,9,23,19,12,7
14,10,23,18,13,8
14,9,22,19,13,9
14,10,23,19,13,8
15,10,24,19,12,8
15,11,24,18,13,8
15,12,24,17,14,8
15,13,23,17,15,9
15,14,24,16,14,10
15,13,25,17,13,11
16,13,24,16,14,12
16,12,25,17,14,11
16,11,26,18,14,10
17,11,25,19,14,9
17,10,24,19,14,10
17,11,24,18,13,9
17,12,25,19,14,8
17,13,26,18,13,8
17,12,25,17,12,8
17,13,26,18,12,9
17,12,25,19,12,10
17,13,24,20,13,11
18,13,25,21,12,10
18,14,24,22,11,9
18,13,23,21,10,8
18,14,22,20,9,7
18,15,23,19,8,6
18,14,22,20,8,5
17,14,22,21,8,6
17,15,22,22,8,7
18,15,22,21,8,8
17,15,23,21,7,7
17,14,22,22,8,8
16,14,21,23,9,7
16,15,22,22,10,6
16,14,23,21,11,7
16,13,24,20,10,6
16,12,23,21,11,6
16,13,22,20,12,6
16,12,21,19,13,7
16,13,22,20,14,8
16,12,21,19,15,9
16,13,22,20,16,10
17,13,21,19,15,9
17,14,22,20,14,8
17,15,21,19,15,9
16,15,22,18,14,10
16,16,21,19,15,11
16,17,20,18,14,10
16,18,19,19,13,11
15,18,18,18,12,10
15,19,17,17,13,11
15,20,18,16,12,10
14,20,17,15,11,11
14,19,18,14,11,12
14,18,17,13,10,12
13,18,16,14,11,13
13,19,15,15,12,14
12,19,16,15,11,13
12,20,15,16,12,14
12,19,14,15,13,15
12,18,13,15,12,14
12,17,12,15,11,15
12,18,11,15,11,14
12,17,11,14,10,14
12,18,11,15,9,13
