Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
17,27,12,4,17,15
23,29,14,1,9,2
23,28,13,1,8,3
23,29,13,2,9,3
22,29,14,1,8,4
22,29,13,1,9,5
22,28,12,2,8,4
22,27,11,3,7,3
22,28,12,2,6,2
22,27,13,1,7,3
22,28,12,1,8,4
21,28,11,1,9,5
21,29,12,2,8,4
21,29,13,1,7,5
21,28,13,2,8,6
20,28,13,1,7,5
20,29,13,0,8,6
20,29,14,1,7,5
20,29,14,0,6,6
20,29,14,0,5,7
20,28,14,0,6,8
20,29,14,0,7,9
20,28,15,1,6,8
20,29,15,0,5,7
20,29,15,0,6,8
20,29,16,1,5,7
20,28,15,1,6,8
20,29,15,2,7,9
19,29,15,1,8,10
19,29,16,2,9,11
19,29,15,3,10,12
18,29,14,2,11,13
18,29,15,3,12,14
18,28,14,4,13,15
17,28,13,5,14,16
17,27,14,6,15,17
17,28,13,5,16,16
17,27,12,4,17,15
