Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
9,21,17,5,24,21
18,26,11,7,25,14
17,26,12,6,26,13
17,25,11,5,25,13
17,24,10,4,26,14
17,25,11,3,25,14
18,25,12,2,24,15
18,24,12,3,25,14
18,25,13,4,26,13
17,25,14,5,26,14
17,26,15,6,27,14
17,27,15,5,26,13
17,26,16,5,27,13
17,25,15,6,26,14
17,24,16,6,27,14
17,23,15,5,26,13
17,24,14,5,25,13
17,23,13,4,26,12
16,23,12,3,26,13
15,23,11,2,25,12
15,24,10,1,25,13
14,24,10,0,26,13
13,24,11,1,25,14
12,24,12,1,24,13
11,24,13,2,23,14
10,24,12,3,22,15
10,25,13,2,23,16
10,24,14,3,24,17
9,24,13,4,23,18
9,23,14,5,24,19
9,22,13,6,25,20
10,22,12,7,24,19
10,23,12,6,23,20
9,23,13,5,24,21
9,22,14,6,23,20
9,23,15,5,22,19
9,22,16,4,23,20
9,21,17,5,24,21
