Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,18,6,10,1,14
2,13,3,5,13,5
2,14,4,4,12,5
2,15,3,3,11,4
2,14,4,4,10,5
2,15,3,3,11,5
2,14,2,2,12,5
3,14,3,3,13,6
3,13,4,4,12,7
3,12,5,5,11,6
3,13,4,4,10,7
3,12,3,3,9,6
3,11,4,4,8,7
3,12,5,5,9,8
3,11,5,4,8,9
3,10,6,3,9,10
3,11,5,4,8,9
3,12,6,5,9,10
3,11,5,6,8,11
4,11,4,7,9,12
4,12,5,6,10,13
4,13,6,7,9,12
4,14,7,6,8,13
5,14,6,7,7,14
5,13,5,8,6,13
4,13,6,9,6,14
4,12,7,8,6,15
4,13,8,9,5,16
4,14,7,10,4,15
4,15,8,9,5,15
3,15,9,8,4,15
3,16,8,9,3,15
3,15,8,10,2,15
3,16,7,10,2,14
3,17,6,10,3,13
3,18,5,11,2,14
2,18,6,10,1,14
