Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
19,8,16,12,17,2
20,3,27,25,17,3
21,3,27,24,16,2
21,4,26,24,17,1
21,3,25,23,17,0
21,4,24,22,16,1
20,4,23,21,16,2
19,4,24,22,17,3
19,5,25,23,18,3
20,5,26,22,19,3
19,5,27,21,18,3
19,6,28,21,18,4
19,5,27,22,19,4
19,6,26,22,20,4
19,7,25,21,21,5
19,8,24,20,20,4
19,9,23,19,19,5
19,8,22,18,18,4
19,7,21,17,19,5
19,6,20,16,18,6
18,6,19,15,18,5
19,6,18,14,17,5
20,6,17,15,18,5
21,6,18,14,18,4
21,5,19,13,18,5
20,5,18,14,17,4
20,6,17,15,16,3
20,7,16,14,16,4
20,8,15,13,16,3
19,8,16,12,17,2
