Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
15,29,6,22,15,29
21,25,10,2,18,27
21,24,11,3,18,26
20,24,12,4,19,26
19,24,11,5,20,25
19,25,12,6,21,24
19,24,11,5,20,25
19,23,12,6,21,24
18,23,11,7,21,23
18,22,12,8,22,24
18,21,13,9,21,25
17,21,14,10,21,24
17,20,15,11,21,25
17,19,14,12,22,25
16,19,15,13,22,24
16,18,14,12,22,23
16,19,15,13,22,24
16,20,14,14,22,25
16,21,15,15,21,25
16,22,14,16,21,26
15,22,15,17,20,26
15,23,14,18,20,27
16,23,13,17,20,28
15,23,14,18,21,28
15,24,13,19,21,29
15,23,12,18,21,29
15,24,13,19,22,28
16,24,12,18,22,27
15,24,13,18,21,28
15,23,14,19,20,28
14,23,15,20,21,27
14,22,15,19,22,28
13,22,16,19,21,28
13,21,17,18,21,29
13,22,18,19,21,29
12,22,19,18,22,28
12,23,20,19,21,28
12,24,21,20,20,28
12,25,22,19,19,28
12,26,23,20,19,29
12,27,22,21,20,28
12,28,23,22,20,27
13,28,24,21,19,26
13,29,25,22,18,25
13,29,24,23,17,24
13,29,25,22,18,25
13,29,24,21,17,24
13,29,25,20,16,23
13,28,26,19,15,24
13,27,25,18,14,25
14,27,24,19,15,26
15,27,23,20,14,27
16,27,22,21,15,27
16,28,22,20,15,28
16,27,22,21,15,27
17,27,22,20,15,26
17,28,22,19,14,27
18,28,21,20,13,28
18,29,20,21,13,29
18,28,20,22,12,28
17,28,19,22,12,29
16,28,18,21,12,29
15,28,17,22,12,29
16,28,16,23,13,28
17,28,15,22,13,27
17,27,14,21,12,28
18,27,13,22,12,27
18,26,14,23,11,28
18,27,13,24,12,28
18,26,12,25,12,27
18,25,11,26,11,28
18,26,12,27,11,29
18,25,11,26,12,29
18,26,10,25,11,28
18,27,9,26,11,29
18,28,8,27,12,28
18,29,9,26,12,27
17,29,8,25,13,26
17,28,9,24,14,25
17,29,10,23,15,26
17,29,9,22,16,25
16,29,10,23,15,26
15,29,9,22,14,27
15,28,8,21,13,28
14,28,7,22,13,29
14,29,6,22,13,29
14,28,5,21,13,28
14,27,6,21,13,27
14,28,6,20,14,27
15,28,6,21,13,27
15,29,7,21,14,28
15,29,8,20,15,27
15,29,7,21,14,28
15,29,6,22,15,29
