Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
15,6,3,27,12,4
24,2,21,11,6,19
25,2,22,12,7,18
24,2,21,13,6,17
24,1,20,14,7,16
24,2,19,15,8,17
24,3,18,14,9,18
25,3,17,15,8,19
24,3,16,14,7,18
24,4,17,15,8,17
24,5,16,16,7,16
24,6,15,17,7,15
24,5,16,18,8,16
24,4,17,19,9,15
24,5,16,18,8,14
23,5,17,19,9,13
22,5,16,20,10,14
22,4,15,19,9,13
22,3,14,20,10,14
22,2,15,19,11,15
23,2,16,18,10,16
23,3,17,19,9,16
22,3,18,20,8,15
22,2,17,19,7,14
22,3,16,20,6,13
21,3,17,21,7,14
21,4,18,22,8,13
21,5,17,23,9,14
21,4,17,24,10,15
20,4,16,25,11,14
19,4,15,26,12,14
18,4,14,25,11,15
17,4,13,26,10,16
17,5,12,25,9,15
17,4,11,26,10,14
17,3,12,25,11,13
17,2,11,26,10,14
17,1,10,27,9,13
16,1,9,28,8,14
16,2,8,29,9,13
16,3,7,28,8,12
16,2,6,29,7,11
15,2,6,29,8,10
15,3,7,28,9,11
15,2,6,27,8,10
15,3,5,28,9,9
14,3,4,29,8,8
14,4,4,29,7,7
15,4,3,28,8,8
15,3,4,28,9,9
15,4,4,29,10,8
15,5,4,29,9,7
15,4,3,28,10,8
15,5,3,29,11,7
15,6,4,29,10,6
15,7,3,28,11,5
15,6,3,27,12,4
