Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
6,23,16,21,8,14
5,19,14,24,8,20
5,20,13,23,7,19
4,20,12,24,6,19
4,19,12,25,6,20
5,19,12,26,7,19
5,20,13,25,8,18
6,20,14,26,8,19
6,21,14,27,7,19
7,21,14,26,8,20
6,21,13,25,9,21
6,22,12,26,8,22
7,22,11,27,7,23
6,22,10,28,8,23
6,21,9,27,9,22
7,21,8,26,10,21
7,22,7,25,11,20
6,22,8,24,12,19
7,22,9,23,13,18
6,22,10,22,12,17
6,23,11,23,11,17
7,23,12,24,11,18
7,24,13,25,10,17
7,23,14,26,9,16
6,23,13,25,10,17
7,23,13,26,9,16
7,24,14,27,8,15
8,24,15,28,7,15
8,23,16,29,8,14
8,24,17,28,8,15
8,23,16,27,9,15
7,23,15,26,8,14
7,24,14,25,9,14
7,25,15,24,8,13
7,24,14,23,9,13
7,23,15,22,8,14
6,23,14,23,8,15
7,23,15,22,9,15
6,23,16,21,8,14
