Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,26,12,26,10,25
11,27,7,20,18,24
10,27,8,21,17,25
9,27,8,20,16,26
8,27,7,19,15,25
8,28,6,18,16,26
7,28,7,18,17,27
7,29,7,19,16,26
7,28,8,18,15,27
7,29,9,17,16,28
6,29,8,18,15,28
6,28,9,17,14,28
5,28,10,16,14,29
5,27,9,17,14,29
5,28,10,18,14,29
5,29,11,19,15,28
4,29,12,18,15,27
4,29,13,17,14,28
4,28,12,18,13,28
4,29,13,19,13,29
4,29,14,18,14,28
4,29,15,17,14,27
4,29,16,16,15,28
4,28,17,17,15,29
4,27,18,18,14,28
4,28,17,19,14,29
3,28,16,20,15,28
3,29,17,21,15,27
3,28,16,22,14,26
2,28,17,21,15,27
2,29,18,22,16,28
2,29,17,23,15,28
2,29,18,22,14,28
2,28,19,23,14,29
2,27,19,24,13,28
2,28,20,23,13,27
3,28,19,22,14,28
3,29,19,21,13,28
3,29,19,22,13,29
3,29,19,23,12,28
3,28,18,24,12,27
2,28,17,25,11,26
1,28,16,26,10,27
1,29,17,25,9,26
2,29,16,26,8,25
2,28,15,27,8,26
1,28,14,28,9,25
2,28,15,27,9,24
2,29,14,28,10,25
1,29,15,27,9,24
1,28,14,26,8,25
1,27,13,27,8,24
2,27,14,26,9,25
2,26,13,27,9,26
1,26,12,26,10,25
