Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,7,2,18,14,3
27,0,10,13,20,3
27,1,9,12,21,2
27,2,10,13,22,3
27,3,9,14,21,2
26,3,8,15,20,1
26,4,7,16,20,0
27,4,6,15,20,0
27,3,6,14,19,1
27,4,5,13,19,2
26,4,4,14,20,1
26,5,5,13,20,0
25,5,4,14,21,1
25,6,5,13,20,2
25,7,4,14,20,3
24,7,5,15,20,2
24,8,5,16,21,3
24,7,6,17,22,2
24,6,7,16,23,1
24,5,8,17,24,0
23,5,7,18,25,1
23,4,7,17,26,0
23,3,8,16,25,0
23,4,8,15,24,0
23,5,9,14,23,1
23,6,10,13,22,2
22,6,9,14,23,1
22,5,10,13,24,0
22,4,11,14,23,1
22,5,12,15,22,2
22,4,11,16,23,1
22,3,10,17,24,2
21,3,10,16,24,3
21,4,10,17,25,2
21,3,9,18,26,1
20,3,8,17,26,0
19,3,8,16,26,0
19,2,9,15,26,0
18,2,10,14,25,1
18,3,11,15,24,1
18,2,11,16,23,1
17,2,10,17,22,1
17,3,9,16,22,2
17,2,8,15,21,1
17,3,7,14,21,2
16,3,6,13,20,1
16,2,7,14,20,2
17,2,8,15,19,1
16,2,7,16,18,1
17,2,8,15,18,0
17,3,7,14,19,0
17,4,8,13,20,0
16,4,8,14,19,0
16,3,7,13,20,0
15,3,8,14,19,1
15,2,7,15,18,1
15,1,6,16,18,2
16,1,5,17,17,3
15,1,6,16,17,2
15,2,7,15,18,1
15,1,6,16,17,1
15,2,5,15,17,2
15,3,5,16,18,1
16,3,4,17,17,1
15,3,5,16,16,1
14,4,4,17,17,1
14,5,3,18,16,2
14,6,2,19,15,2
14,7,2,18,14,3
