Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
3,11,13,20,0,7
11,6,23,4,24,4
11,5,23,5,24,3
11,6,22,4,23,4
12,6,22,3,22,4
12,5,21,3,23,5
12,6,21,2,22,6
12,7,22,1,23,7
12,8,21,2,22,6
12,7,20,3,23,7
12,6,21,2,22,6
12,5,22,1,21,5
11,5,23,0,22,6
11,6,24,1,23,7
11,7,23,2,22,8
11,6,24,1,21,9
11,5,25,0,20,8
11,6,24,1,19,9
11,7,25,2,18,8
11,6,25,3,17,7
12,6,26,2,16,6
11,6,27,1,15,5
10,6,26,1,14,6
10,5,26,2,15,7
9,5,25,3,14,6
8,5,24,4,13,5
9,5,25,3,14,6
9,4,24,4,13,7
9,3,23,5,12,6
9,4,22,6,11,7
9,5,21,7,12,6
9,4,22,8,13,5
8,4,21,9,14,4
8,5,22,10,13,3
7,5,23,11,12,2
8,5,24,12,11,3
7,5,25,13,11,4
7,4,24,12,10,5
6,4,23,11,9,4
6,5,22,12,8,5
6,6,21,13,8,6
6,5,20,12,7,7
7,5,21,13,8,6
7,6,22,14,7,7
7,7,21,13,6,7
6,7,20,14,7,7
7,7,21,15,7,6
7,6,20,16,6,6
8,6,19,17,6,5
8,7,20,16,6,4
8,8,19,17,5,4
8,9,18,18,6,4
8,8,19,19,5,3
8,9,18,18,6,4
8,10,19,17,7,5
8,9,20,16,6,4
8,10,19,17,5,3
7,10,18,16,4,2
8,10,17,15,3,3
7,10,16,16,4,4
7,11,15,17,3,3
7,10,16,16,2,2
7,9,15,15,2,3
7,10,15,16,2,4
7,9,15,17,2,5
7,10,15,18,3,5
7,9,16,18,4,5
6,9,17,18,5,5
6,10,18,18,6,6
5,10,17,17,7,7
5,9,18,16,6,6
5,10,17,15,5,5
4,10,18,16,6,6
4,9,17,17,5,5
4,8,16,18,4,4
3,8,15,17,5,5
3,9,16,16,4,6
3,8,15,17,3,5
3,9,14,18,4,6
3,10,15,19,3,7
2,10,14,20,4,8
3,10,15,19,3,7
3,11,14,20,2,6
4,11,13,19,1,6
3,11,13,20,0,7
