Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,20,19,12,14,20
20,16,22,3,15,6
20,17,21,3,14,5
20,18,22,2,13,6
20,19,21,2,12,5
20,18,20,1,11,6
19,18,21,2,12,7
19,19,22,2,13,8
18,19,21,3,12,7
18,18,20,4,11,8
17,18,20,3,10,9
17,19,19,3,11,10
16,19,20,2,12,11
15,19,21,2,13,12
15,20,22,1,12,11
15,21,21,0,11,12
16,21,22,1,12,13
16,20,23,2,13,14
17,20,22,3,12,13
16,20,23,4,11,12
16,19,22,3,12,13
17,19,23,4,13,14
17,18,22,5,14,14
17,19,22,6,13,14
17,20,22,5,12,14
16,20,22,6,11,14
16,21,21,5,12,14
16,20,20,6,11,15
16,19,19,7,12,16
16,20,18,8,11,17
15,20,17,9,10,18
15,21,16,10,9,19
15,22,17,9,8,20
15,21,16,10,9,21
14,21,17,9,8,22
13,21,18,10,9,23
13,20,17,11,10,22
13,19,18,12,11,22
13,20,19,13,11,21
13,21,18,14,12,21
13,22,19,14,13,21
13,21,19,15,12,21
12,21,19,14,13,21
13,21,19,15,13,22
13,20,20,15,13,21
13,21,19,15,12,21
13,20,18,15,12,20
14,20,18,14,13,20
14,19,18,13,14,20
14,20,17,14,15,20
14,19,18,13,15,21
14,20,19,12,14,20
