X,Y
16,0
15,1
14,2
14,3
15,4
16,5
16,6
15,7
15,8
14,9
14,10
15,11
16,12
17,13
18,14
18,15
19,16
20,17
21,18
22,19
22,20
22,21
23,22
23,23
23,24
22,25
23,26
24,27
25,28
26,29
